id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
28004429,Ideal New York Apartment,57287101,Stephanie,Manhattan,East Village,40.7249,-73.98026,Entire home/apt,250.0,2,5,2019-06-11,0.48,1,0
17280847,Beautiful 2BR with Private Rooftop Deck LES,7384312,Jackie,Manhattan,Lower East Side,40.71306,-73.98715,Entire home/apt,250.0,1,67,2019-06-23,2.46,1,185
31447095,Large 3 BR In LIC/Astoria- 2 Blocks From Subway,60835915,Ali,Queens,Long Island City,40.76061,-73.92812,Entire home/apt,149.0,3,14,2019-07-03,3.0,1,30
33618213,Clean and quiet Brooklyn room 35 mins from Soho,23991239,Ann,Brooklyn,Bedford-Stuyvesant,40.68898,-73.94139,Private room,50.0,10,1,2019-06-01,0.77,1,246
28013709,Your Home Next to the Empire State Building,33245632,Tassie,Manhattan,Murray Hill,40.74628,-73.97899,Entire home/apt,460.0,2,11,2019-06-30,1.07,1,27
31799920,Best location Just 5 min to MANHATTAN,217784241,Analia,Brooklyn,Williamsburg,40.70999,-73.96097,Private room,70.0,1,33,2019-05-31,6.92,4,0
24131817,Modern & Spacious 1br East Village Apartment,91332497,Nikki,Manhattan,SoHo,40.72256,-74.00018,Private room,130.0,2,3,2019-01-21,0.48,1,0
12847429,Spacious 2 BR in Midtown,61391963,Corporate Housing,Manhattan,Hell's Kitchen,40.76014,-73.99039,Entire home/apt,150.0,30,6,2019-05-31,0.32,91,126
19932387,Welcome 2 rooms 10 min to airports 30 mins to NYC,141229116,Daniel,Queens,Bellerose,40.73179,-73.72179,Private room,60.0,2,27,2019-07-05,1.14,1,353
29833375,Brooklyn Loft Bedroom II,30346705,Soeun & Rolando,Brooklyn,Bedford-Stuyvesant,40.69086,-73.95955,Private room,50.0,1,42,2019-07-01,5.38,2,57
15423962,Cozy studio in Brooklyn,98726662,Lei,Brooklyn,Sheepshead Bay,40.60985,-73.95927,Private room,39.0,3,18,2019-03-16,0.54,3,1
31032487,Share Lg studio rm b2*2 blocks subway *Bronx Zoo,1532337,Monica,Bronx,Van Nest,40.84119,-73.87049,Shared room,20.0,10,2,2019-06-30,0.32,4,114
24421357,Private Clean Room near Yankee Stadium.,10534760,Lois,Bronx,Morrisania,40.83139,-73.90166,Private room,23.0,2,18,2019-07-02,1.25,1,36
31287886,Spacious Bright Manhattan Home Near The Park,59051417,Kai,Manhattan,East Harlem,40.79465,-73.94935,Private room,399.0,6,1,2019-02-12,0.2,6,230
14252537,Spacious Room in the Heart of Williamsburg,69093720,Mina,Brooklyn,Williamsburg,40.7133,-73.94838,Private room,92.0,4,18,2019-06-03,0.52,1,341
29344882,Manhattan downtown large modern private room,16628063,Hailey,Manhattan,Two Bridges,40.7125,-73.99661,Private room,90.0,1,26,2019-06-30,3.42,1,297
10083973,Williamsburg Getaway,3870120,Sawyer,Brooklyn,Williamsburg,40.71139,-73.96002,Private room,119.0,2,82,2019-06-03,2.06,1,0
23110266,SoHo LOFT #2  Broadway Av. - Amazing Location!,108029974,Agustina,Manhattan,NoHo,40.72943,-73.99277,Entire home/apt,495.0,4,7,2019-03-27,0.46,4,63
28438408,The Artist's House & Roof Garden (part 2!),18007776,Tyler,Brooklyn,Prospect-Lefferts Gardens,40.65518,-73.95664,Private room,40.0,20,7,2019-04-28,0.84,4,34
26987448,Colorful and Sunlit Bushwick!,1110208,Kat,Brooklyn,Bushwick,40.70506,-73.91731,Entire home/apt,100.0,2,9,2019-06-16,0.77,1,0
34284883,Your own studio in the heart of Chelsea,258844868,Victor,Manhattan,Chelsea,40.74577,-74.0022,Entire home/apt,129.0,1,19,2019-06-22,8.38,1,5
27089896,A Piece of NYC,27333268,Seneca,Manhattan,Upper West Side,40.77159,-73.98215,Entire home/apt,151.0,5,8,2019-01-06,0.73,1,27
3758686,★ Convenience & Comfort Awaits!  ♥️ Your Stay! ★,19242857,O.D.,Brooklyn,Crown Heights,40.67472,-73.93,Entire home/apt,117.0,1,82,2019-06-16,1.39,1,280
33904680,HUGE Master Suite in Spacious Duplex,10374669,Josephine,Manhattan,Hell's Kitchen,40.76537,-73.98767,Private room,92.0,5,2,2019-06-09,0.71,1,187
24573069,Quiet apt in the middle of St Marks (East Village),65804,Ahmad,Manhattan,East Village,40.72957,-73.9882,Entire home/apt,129.0,7,12,2019-06-16,0.88,2,9
24601752,"Heaven in New York, Natural Room",185908506,Cynthia,Bronx,Edenwald,40.88634,-73.83431,Private room,75.0,3,19,2019-05-20,1.55,3,166
9734068,"1 BED ROOM ACCOMMODATION 4, 5 GUEST",50189863,"Manny , Job",Manhattan,East Harlem,40.79566,-73.9448,Entire home/apt,110.0,1,198,2019-06-23,4.58,1,250
22020298,Humongous 10 feet ceiling room,131476075,Lakisha,Brooklyn,Bushwick,40.68751,-73.91194,Private room,60.0,1,25,2019-05-04,1.35,8,177
32663202,Cozy Chelsea Apartment,64433748,Abby,Manhattan,Chelsea,40.74855,-74.00074,Shared room,65.0,1,19,2019-06-30,4.45,1,208
33551770,Sun soaked private room with all the amenities!,84084279,Jarrod,Brooklyn,Crown Heights,40.67692,-73.92241,Private room,60.0,1,26,2019-07-07,7.88,1,330
17152737,Chelsea Artist's Apartment,12578148,Felicity,Manhattan,Chelsea,40.74353,-73.99709,Entire home/apt,545.0,5,42,2019-06-26,1.57,1,322
16553353,❤️❤️❤️ COZY Place by the Park for ONE ❤️❤️❤️,48983104,Lily,Queens,Middle Village,40.71991,-73.87439,Private room,50.0,2,47,2019-07-01,1.99,3,90
14464699,ENTIRE FLOR :) PRIVATE entrance&full bathroom! :D,3441272,Jasmin,Brooklyn,Bushwick,40.69972,-73.93192,Private room,110.0,1,208,2019-06-24,5.89,5,293
24116969,"Paradise - comfortable, spacious loft apartment",162290659,Ari,Manhattan,Chinatown,40.71396,-73.99771,Entire home/apt,148.0,2,3,2019-06-08,0.21,1,5
33115959,New Modern Apartment at Center of Manhattan,249279890,Stella,Manhattan,Lower East Side,40.71852,-73.99067,Private room,129.0,3,12,2019-06-13,3.53,1,85
7800905,Sunlit oasis in WILLIAMSBURG BK,41059169,Alex,Brooklyn,Williamsburg,40.71003,-73.96097,Private room,116.0,2,17,2019-05-07,0.37,3,329
30348644,"New York, prime location cozy 1bedroom unit!",142456326,Inna,Manhattan,Kips Bay,40.73857,-73.97972,Entire home/apt,180.0,1,5,2019-06-15,0.73,1,90
24405674,"""San-Paraíso"" 80s curated Retro 3 Bedroom LES Pad",19259290,Minh,Manhattan,Lower East Side,40.71499,-73.98986,Private room,290.0,1,99,2019-07-01,6.96,1,70
6758849,UPPER EAST SIDE 5BR/4BA GARDEN APT,35384978,Hans,Manhattan,Upper East Side,40.77635,-73.94813,Entire home/apt,888.0,2,42,2019-07-07,0.86,2,35
25893935,"Clean, Comfortable, Convenient",178807971,Anne,Manhattan,Midtown,40.75155,-73.97021,Entire home/apt,250.0,2,2,2019-05-05,0.21,1,11
36101396,7 minutes away from JFK,83974928,Danica,Queens,Laurelton,40.66992,-73.74518,Private room,34.0,1,3,2019-07-08,3.0,1,70
27375052,Super clean! 2 Bedrooms in Bensonhurst -Sleeps 8,206313609,Lily,Brooklyn,Bensonhurst,40.60557,-73.99799,Entire home/apt,123.0,2,27,2019-06-25,2.57,2,128
7999574,Beautiful 3bdrm Apt w/ 2 Entrances!,30529,Marianne,Brooklyn,Prospect Heights,40.67354,-73.96359,Entire home/apt,280.0,2,24,2019-04-18,0.52,2,151
250259,Pre-War Williamsburg Loft,1311398,Ben,Brooklyn,Williamsburg,40.7184,-73.96019,Entire home/apt,295.0,5,125,2019-07-07,3.04,1,0
20249492,2BR PH Loft and Executive Office Central Manhattan,144310942,Jacqueline,Manhattan,Flatiron District,40.74416,-73.99017,Entire home/apt,600.0,2,41,2019-06-06,1.93,1,174
29564676,Beautiful Bedroom in Booming Bushwick!,124069492,Maria,Brooklyn,Bushwick,40.70264,-73.92514,Private room,65.0,1,47,2019-07-03,5.53,2,29
6005231,The Hub for Two,31175000,Kathryn,Brooklyn,Bedford-Stuyvesant,40.68459,-73.93985,Entire home/apt,105.0,2,127,2019-06-27,3.88,3,113
8533225,Huge Duplex only minutes from NYC,1420715,Omar And Kareema,Brooklyn,Bushwick,40.68821,-73.9187,Entire home/apt,229.0,3,159,2019-06-16,3.54,3,231
5621141,Large Sunny 1BD in Chelsea!,23747060,Cathy,Manhattan,Chelsea,40.74406,-73.99551,Entire home/apt,230.0,4,41,2019-06-30,0.8,1,236
3710685,Vintage NYC apt 15min from Times Sq,15789646,Steven,Queens,Sunnyside,40.74502,-73.9169,Entire home/apt,100.0,3,70,2019-07-01,1.21,2,319
33694628,Cozy apartment by Central Park,253906467,Erik,Manhattan,Hell's Kitchen,40.76449,-73.99107,Shared room,60.0,1,14,2019-06-20,4.62,9,349
281851,Beautiful Private Bedroom - Downstairs,1469036,Tw,Manhattan,Harlem,40.80671,-73.95082,Private room,130.0,1,107,2019-06-25,2.38,1,304
20898258,Lower East Side Spot,6349846,Nick,Manhattan,Lower East Side,40.71881,-73.98378,Entire home/apt,198.0,2,5,2019-04-21,0.23,1,0
476570,3RE - CARRIAGE HOUSE STUDIO OFF CTYD,2027013,Adam,Manhattan,East Village,40.73009,-73.9827,Entire home/apt,89.0,30,70,2019-03-09,0.83,6,4
15564125,High End 4 bedroom in best location in Ditmas Park,12214869,Ches,Brooklyn,Flatbush,40.63766,-73.96611,Entire home/apt,275.0,2,102,2019-06-23,3.14,1,276
1917629,Gorgeous duplex 1 BR Brownstone apt,5453550,Christine & James,Brooklyn,Clinton Hill,40.69414,-73.96634,Entire home/apt,140.0,3,123,2019-06-07,1.8,3,244
241862,Great Studio in W. Village - NYC!,1269455,Mike,Manhattan,West Village,40.72969,-74.00635,Entire home/apt,200.0,2,37,2019-01-02,0.39,1,257
29895573,★Roof views/Quick to Times Sq/NY Presby/Columbia ★,22388757,Jordan,Manhattan,Washington Heights,40.85114,-73.93754,Private room,55.0,2,6,2019-06-30,2.07,2,169
27524646,"Double, Cozy Room only 20 min to NYC",130074377,Eliana,Queens,Ridgewood,40.70134,-73.909,Private room,89.0,1,28,2019-07-06,2.6,2,212
14756913,Beautiful loft apt. on quiet Bed-Stuy block,128431,Valentina,Brooklyn,Bedford-Stuyvesant,40.68112,-73.9302,Entire home/apt,120.0,3,59,2019-06-22,1.73,1,57
17777654,Bright Comfy Quiet Room Just 6 Mins from JFK!,121391142,Deloris,Queens,Springfield Gardens,40.666,-73.76333,Private room,65.0,1,325,2019-06-12,11.72,2,0
34340593,Beaut room 10min away from the city with Prkg Avbl,247092108,Jackie,Queens,Astoria,40.76701,-73.91208,Private room,79.0,1,2,2019-05-22,1.05,3,281
24441912,"Private basement suite on Striver's Row, Harlem",9949215,Jake,Manhattan,Harlem,40.81667,-73.94225,Entire home/apt,175.0,5,39,2019-07-05,2.68,1,90
23106431,Bright Room with Qsize bed 20min to dt Manhattan,55468128,Reina,Brooklyn,Bedford-Stuyvesant,40.6896,-73.95653,Private room,62.0,1,27,2019-06-25,1.69,7,248
4218034,Urban Jungle Garden Duplex,6841194,Eric,Brooklyn,Bedford-Stuyvesant,40.68266,-73.91971,Entire home/apt,199.0,2,222,2019-07-04,3.92,2,238
8045552,"A Gem Studio Apartment 
Astoria,NYC",42488595,Tony,Queens,Astoria,40.76762,-73.90727,Entire home/apt,87.0,3,151,2019-06-17,3.32,1,210
32207083,Convent Ave & 127st Col Univ  RM 2,57049951,Eliahu,Manhattan,Harlem,40.81332,-73.95309,Private room,69.0,1,1,2019-04-10,0.33,9,365
32022699,Punjabi House 2,225025900,Jas,Queens,Ditmars Steinway,40.77783,-73.90662,Private room,80.0,1,5,2019-06-23,1.29,2,358
1598012,"Close to the city, Astoria",3360223,Rosemary,Queens,Astoria,40.76792,-73.92228,Private room,,4,68,2019-01-01,0.96,1,0
28689514,Brooklyn Heart,216437098,Trevor,Brooklyn,Bedford-Stuyvesant,40.68392,-73.92123,Entire home/apt,110.0,2,9,2019-03-18,0.96,2,41
33378475,Cozy room next to the L train,104960784,Lorena,Brooklyn,Bushwick,40.68989,-73.90447,Private room,50.0,3,1,2019-04-08,0.33,1,0
34646217,Beautiful Duplex North of Chelsea (Penn Station),5258749,Bani,Manhattan,Chelsea,40.749,-73.99579,Entire home/apt,300.0,5,5,2019-06-29,3.33,2,59
27570463,LUXURY STAYING IN BROOKLYN (Bed-Stuy),10016960,Deniz,Brooklyn,Bedford-Stuyvesant,40.67772,-73.9233,Private room,55.0,2,18,2019-07-02,1.73,1,310
28350560,Spacious  Bdrm in N.Y.C. (30 mins to Midtown),37252076,Iara,Queens,Jackson Heights,40.75436,-73.88534,Private room,50.0,3,1,2019-06-19,1.0,2,155
9955143,"Sunny, comfortable LES apartment for two guests",40597585,Audra,Manhattan,Lower East Side,40.71282,-73.98915,Entire home/apt,145.0,3,70,2019-06-29,1.64,1,230
34204173,Upscale Luxury High Rise with Amazing Terrace,257679591,Arthur,Manhattan,Murray Hill,40.74485,-73.97388,Entire home/apt,500.0,1,5,2019-06-18,2.94,1,62
29517676,Spacious & Comfortable Suite w/ Private Entry/Bath,72001588,Dave,Staten Island,West Brighton,40.62625,-74.11109,Private room,,1,29,2019-07-01,3.49,1,80
18637270,"Cute, spacious room in Crown Heights",31658624,Megan E,Brooklyn,Crown Heights,40.66954,-73.93975,Private room,45.0,3,8,2019-03-30,0.31,2,0
12883073,East Village 1 BDRM - Trendy Area - Subway 1.5 Blk,21315876,Helen,Manhattan,East Village,40.72472,-73.98665,Entire home/apt,128.0,1,28,2019-07-06,0.79,2,178
30041554,Huge Apartment Harlem on 5th av,19531024,Emmanuel,Manhattan,Harlem,40.80945,-73.94183,Entire home/apt,175.0,3,1,2019-01-01,0.16,2,46
157673,Large  Loft Style  Studio  Space,757166,Tokunbo,Brooklyn,Bedford-Stuyvesant,40.68101,-73.94081,Entire home/apt,72.0,31,88,2019-06-16,0.91,1,164
28536219,Adorable Polly Pocket-Sized Prospect Heights Space,3690070,Jess,Brooklyn,Prospect Heights,40.67881,-73.96888,Entire home/apt,94.0,2,8,2019-05-11,0.83,1,0
13526398,Modern 1 Bedroom 4FL w/Marble Bthr,45595980,Tny,Manhattan,Midtown,40.76071,-73.96469,Entire home/apt,150.0,30,8,2019-03-12,0.36,12,267
4490268,Elegant Bushwick Apartment,23293704,Su-Ling,Brooklyn,Bushwick,40.68488,-73.91225,Entire home/apt,139.0,2,190,2019-07-04,4.15,1,218
18286926,Joy's Luxury Apartment with Free Parking Space,126451493,Joy,Brooklyn,Canarsie,40.63136,-73.90921,Entire home/apt,125.0,1,26,2019-06-15,1.07,1,360
24018753,Amazing refuge near Prospect Park,105315535,Ben,Brooklyn,Prospect Heights,40.67617,-73.96636,Entire home/apt,158.0,30,2,2019-03-31,0.2,3,5
10786987,Bright & Spacious living room,55813598,Karen,Brooklyn,Gravesend,40.6074,-73.97458,Shared room,25.0,3,119,2019-07-02,2.9,2,349
27195566,1 BR apartment near Times Square,92772140,Alex,Manhattan,Hell's Kitchen,40.76035,-73.99524,Entire home/apt,200.0,2,22,2019-05-27,2.06,1,155
8664611,Affordable Luxury Minutes to Manhattan,45519775,Ayman,Staten Island,Randall Manor,40.62859,-74.12272,Entire home/apt,75.0,2,131,2019-07-02,2.85,1,310
4837865,"Spacious, sunlit room w/balconies by Central Park",19636200,Sonam And Roommates,Manhattan,Upper West Side,40.77692,-73.97977,Private room,85.0,1,34,2019-07-02,0.71,1,8
34933559,R4 Private Queen Room LGA JFK Manhattan 15 min!,263053182,Fmny,Queens,Rego Park,40.7258,-73.86715,Private room,70.0,1,2,2019-06-27,2.0,10,127
17005665,Nice Room in Manhattan,113986628,Lyuda,Manhattan,East Harlem,40.78568,-73.94868,Private room,85.0,1,18,2019-06-15,0.68,1,357
33586112,Cozy Corner,208955733,Candace,Brooklyn,East Flatbush,40.65477,-73.92207,Private room,75.0,1,10,2019-07-02,3.19,4,365
35804219,Cozy room available in Brooklyn for July,35616021,Begum,Brooklyn,Bedford-Stuyvesant,40.68477,-73.9509,Private room,40.0,2,1,2019-06-29,1.0,1,1
7001872,Perfect UES; steps from Park Ave,36708202,Robert,Manhattan,Upper East Side,40.76425,-73.96811,Entire home/apt,195.0,7,26,2019-06-30,0.54,1,1
7858468,The Artist's Experience,8552927,Jeffrey,Manhattan,Hell's Kitchen,40.76425,-73.99162,Private room,99.0,1,309,2019-07-07,6.61,1,254
15511681,"Quiet, Cozy, ELEVATOR, Queen Bedroom near Subway!",10703290,Mike,Manhattan,Upper East Side,40.77344,-73.94911,Private room,90.0,2,61,2019-05-25,1.84,3,0
27869757,Bright and Cozy Room in Williamsburg,25549229,Pauline,Brooklyn,Williamsburg,40.7073,-73.96607,Private room,60.0,4,17,2019-04-07,1.59,2,131
5443318,Prime Columbus C~New BLDG~1BR~W/D,2119276,Host,Manhattan,Hell's Kitchen,40.76615,-73.9879,Entire home/apt,145.0,30,11,2019-06-09,0.24,39,351
13621211,Luxurious 2 Bedroom with amazing finishes,61391963,Corporate Housing,Manhattan,Kips Bay,40.74136,-73.98006,Entire home/apt,159.0,30,5,2019-05-01,0.14,91,312
27201242,**Newly Listed 2-bedroom gem with private entrance,1837068,Mansura,Brooklyn,Bushwick,40.69279,-73.91423,Entire home/apt,110.0,2,21,2019-06-08,2.96,1,13
29614580,⚡ 3 APT in 1--Large groups Travel & stay together⚡,129222253,Andy,Bronx,Williamsbridge,40.87831,-73.86511,Entire home/apt,350.0,2,3,2019-06-09,0.41,3,323
1490223,Private Bed & Bath in a townhouse:Charm-Calm-Cozy-,6586128,Martine,Bronx,,40.80011,-73.9133,Private room,60.0,21,19,2019-01-02,0.28,2,178
30126658,Cozy stylish luxury... in the heart of Soho!!!,3562922,John,Manhattan,Nolita,40.72154,-73.99727,Entire home/apt,300.0,4,3,2019-05-28,0.48,1,97
31125134,Huge Private Room w/ Private Bathroom in Flatiron!,89509928,Kim,Manhattan,,40.74329,-73.98341,Private room,120.0,3,9,2019-05-26,1.43,1,0
23626886,Excellent for Vacation or Business - Heart of NYC,176436884,Leona,Manhattan,Greenwich Village,40.7323,-73.99433,Entire home/apt,199.0,2,69,2019-07-03,4.23,1,112
29987801,Central Park Is Just Steps Away,2653479,Brian,Manhattan,Upper West Side,40.79821,-73.96058,Private room,70.0,2,33,2019-06-27,4.88,4,114
21044322,"Windsor Terrace spacious, lovely 1 Bedroom",18290840,Andrea,Brooklyn,Windsor Terrace,40.64816,-73.97279,Entire home/apt,,15,3,2019-04-09,0.16,1,0
32241577,Sonder | Stock Exchange | Chic 1BR + Kitchen,219517861,Sonder (NYC),Manhattan,Financial District,40.70762,-74.01105,Entire home/apt,223.0,2,3,2019-06-01,0.74,327,310
22259132,Elegant 2 Bedroom Cobble Hill apartment,162456824,Marie,Brooklyn,Cobble Hill,40.68675,-73.9995,Entire home/apt,145.0,1,67,2019-06-20,3.63,2,146
2117705,Refreshingly Peaceful Room in Prime Williamsburg,5243832,Andrew,Brooklyn,Williamsburg,40.71258,-73.96392,Private room,100.0,5,44,2019-05-26,1.68,1,41
23108877,A cozy room in a newly renovated UWS  apartment,47023469,Olga,Manhattan,Upper West Side,40.79728,-73.97348,Private room,100.0,1,28,2019-06-08,1.66,3,270
33467176,"Le Chateau Boutique in Le Brooklyn , NY ! Voila !",148725429,Javier,Brooklyn,Bushwick,40.68942,-73.91714,Entire home/apt,99.0,2,17,2019-07-01,6.07,2,300
20017753,Super Clean Room For 2 - Close To Metro,142135334,Garland,Brooklyn,Bedford-Stuyvesant,40.68985,-73.95317,Private room,45.0,5,38,2019-06-13,2.08,1,79
1156440,Trendy East Village 1 Bedroom - NYC,1908631,Derek,Manhattan,East Village,40.72845,-73.98598,Entire home/apt,200.0,4,26,2019-06-10,1.34,1,0
29649727,Sunny Private Bedroom in Nolita,17076157,Grace,Manhattan,Chinatown,40.71859,-73.9958,Private room,85.0,4,5,2019-06-21,1.35,1,0
19221008,Great room in Upper East Side 85th/3av,99349134,Tupac,Manhattan,Upper East Side,40.77713,-73.95277,Private room,75.0,1,9,2019-06-23,0.4,2,119
22230294,"Large, Bright, Open 1-BR Oasis in Gramercy Park",1391186,Adam,Manhattan,Flatiron District,40.73962,-73.98492,Entire home/apt,221.0,5,7,2019-03-29,0.38,1,1
31964801,Harlem Residence,10257350,Mauricio,Manhattan,Washington Heights,40.83488,-73.94452,Private room,55.0,2,8,2019-06-19,2.29,2,44
19670499,Warm Comfy Queen Bedroom 2GR,17555570,Yan,Brooklyn,Crown Heights,40.66958,-73.92361,Private room,52.0,1,74,2019-06-11,3.04,12,68
12273048,"Central Location,  Time Square, 24 hour doorman",49580011,Amy,Manhattan,Theater District,40.76237,-73.98285,Entire home/apt,150.0,28,4,2019-03-09,0.11,1,331
23539037,Room 2- Go Back in Time in Historic Victorian Home,173362161,Elizabeth,Brooklyn,Flatbush,40.6439,-73.96866,Private room,68.0,2,69,2019-06-22,4.26,6,196
6674363,"New Building, Best Location in NYC",6725667,Megan,Manhattan,,40.73969,-73.99447,Private room,130.0,3,11,2019-05-11,0.23,1,106
17634485,Unique Prime Location NYC  Sleeps 6,99242527,Dina,Manhattan,Flatiron District,40.74074,-73.98573,Entire home/apt,255.0,3,90,2019-06-18,3.21,1,194
26031698,Bright room and private terrace with a view,24402648,Fabie,Brooklyn,Bushwick,40.69374,-73.92645,Private room,,2,8,2019-06-30,0.65,1,83
30531953,SUPERIOR KING ROOM -PRIME WILLIAMSBURG,198861577,Novo,Brooklyn,Williamsburg,40.72132,-73.95463,Private room,295.0,1,2,2019-04-04,0.6,5,90
24757985,Cozy apartment perfect for families with kids,5832321,Kalani,Queens,Glendale,40.69709,-73.89556,Entire home/apt,150.0,2,4,2019-01-13,0.41,2,0
20981701,BROOKLYN'S BROWNSTONE SPECIAL BUDGET IN NYC :),2015914,Majar,Brooklyn,Bushwick,40.68949,-73.91763,Private room,75.0,3,3,2019-01-02,0.14,8,352
6939597,Full garden apartment in Brownstone,2723812,Libertad,Bronx,Mott Haven,40.80993,-73.92613,Entire home/apt,100.0,2,57,2019-06-23,1.17,2,284
32572203,Private 2D Room in 4BR/2BA APT in Hell's Kitchen,137274917,David,Manhattan,Hell's Kitchen,40.7616,-73.99042,Private room,105.0,1,14,2019-06-16,3.62,12,241
10595374,Elegant Chic Brooklyn Duplex House. Private Deck,13731605,Antonella,Brooklyn,Crown Heights,40.6764,-73.93819,Entire home/apt,283.0,4,92,2019-07-03,2.34,2,234
15150240,Lovely Apartment Near Prospect Park,37821056,Nichole,Brooklyn,Prospect-Lefferts Gardens,40.6552,-73.96063,Private room,65.0,7,2,2019-05-31,0.06,4,364
21531318,露西套房(Lucy Apt.),150835318,Lucy,Queens,Flushing,40.76573,-73.82822,Private room,85.0,1,12,2019-06-22,0.74,1,171
7092618,Central Park Studio,16381764,Rachel,Manhattan,Upper East Side,40.7604,-73.96257,Entire home/apt,190.0,1,36,2019-05-21,0.75,1,358
23479042,Spacious & Private Apt steps to Prospect Park,4243971,Jeanne,Brooklyn,Prospect-Lefferts Gardens,40.65891,-73.95887,Entire home/apt,150.0,2,68,2019-07-05,4.27,2,32
28838614,Sunny one bedroom renovated apartment,73638523,Stephany,Queens,Queens Village,40.72085,-73.7496,Entire home/apt,68.0,2,33,2019-06-30,3.6,1,282
17417489,Huge  Bedroom in Astoria for One (1) Professional,49117269,Varos,Queens,Astoria,40.75851,-73.92555,Private room,110.0,4,40,2019-07-05,1.41,2,47
30369751,Private bedroom w/ bathroom in cozy UWS apartment,206960083,Marjolein,Manhattan,Upper West Side,40.78384,-73.97696,Private room,95.0,7,1,2019-01-03,0.16,1,0
27284901,"Gorgeous One Bedroom in Ridgewood, Queens!",205530337,Nina,Queens,Ridgewood,40.701,-73.90607,Private room,45.0,30,1,2019-05-15,0.54,8,321
32869060,"Big, brt rm w/ king bed+ pvt bath in HK/MT West",33607268,Anne,Manhattan,Hell's Kitchen,40.76575,-73.98938,Private room,110.0,1,14,2019-05-29,3.65,1,0
32080210,Central Park & Rooftop with 4 large luxury rooms,29278028,Alexis,Manhattan,Upper East Side,40.77698,-73.95712,Entire home/apt,800.0,5,3,2019-04-24,0.86,4,280
10574909,Grand Loft in Prime Williamsburg,1802807,Lily,Brooklyn,Williamsburg,40.71412,-73.95895,Entire home/apt,600.0,30,7,2019-05-17,0.17,2,67
85094,Garden 1BR/1BA Brownstone Apt - 2 blocks to subway,322716,Alex,Brooklyn,Crown Heights,40.66966,-73.94735,Entire home/apt,79.0,15,11,2019-01-14,0.11,5,179
16427854,Trendy 1 bedroom apartment in cool LES hood.,83185960,Dr. Amy,Manhattan,Lower East Side,40.7151,-73.98661,Entire home/apt,180.0,3,49,2019-05-28,1.58,1,1
18190894,Large sleeping loft with two beds,17527788,Taylor,Brooklyn,Bushwick,40.69745,-73.93038,Private room,49.0,1,20,2019-06-29,0.74,2,89
23859194,Old School New York,179233527,David,Manhattan,Upper West Side,40.79806,-73.97416,Private room,80.0,2,22,2019-06-24,1.44,1,0
803237,Duplex with two terraces and a view,3642035,Arsenio,Brooklyn,Crown Heights,40.67504,-73.95273,Entire home/apt,250.0,4,6,2019-01-02,0.08,1,250
12318,West Side Retreat,16800,Cyn,Manhattan,Upper West Side,40.79009,-73.97927,Private room,135.0,4,81,2019-06-16,0.69,1,273
2994478,☆ Central Park - Home Away From Home,2604437,Lane,Manhattan,Upper West Side,40.78504,-73.97959,Private room,110.0,3,40,2019-05-16,1.48,2,113
29943909,Cozy and spacious room in the heart of NYC❤️,168184878,Daria,Manhattan,Hell's Kitchen,40.76423,-73.98891,Private room,145.0,2,12,2019-06-06,1.59,1,37
334607,Artist's Flat in Historic Building #10263,52043,Patrick,Brooklyn,Williamsburg,40.71417,-73.95917,Entire home/apt,200.0,30,53,2019-05-03,0.6,1,0
9819545,Huge Space in E. Williamsburg Apt.,22159648,Sinat,Brooklyn,Williamsburg,40.70657,-73.94234,Private room,75.0,1,2,2019-01-02,0.21,2,0
25948078,BEST LOCATION - Lovely room by Times Square!!!,42998647,Prav,Manhattan,Hell's Kitchen,40.75859,-73.99195,Private room,39.0,3,84,2019-06-22,6.46,3,17
29328881,"Sunny, spacious 1 Bedroom Apt in the East Village",4205284,Danielle,Manhattan,East Village,40.73122,-73.98652,Entire home/apt,240.0,2,2,2019-05-23,0.28,1,53
33909633,"Amazing 3 Bed Apt, Less than 5 mins to Manhattan",251229393,Rafu,Queens,Long Island City,40.74657,-73.93289,Entire home/apt,129.0,1,3,2019-06-14,1.7,2,95
1316961,Huge Sunny Apt Hip/Family Area,772862,Jesse,Brooklyn,Clinton Hill,40.68645,-73.96587,Entire home/apt,160.0,3,24,2019-05-18,0.33,1,365
30937759,Sonder | The Nash | Bohemian 1BR + Rooftop,219517861,Sonder (NYC),Manhattan,Murray Hill,40.74846,-73.97611,Entire home/apt,263.0,2,5,2019-05-18,0.99,327,62
35355147,Charming 3BR Apt in Downtown Manhattan,264842412,Ysabel,Manhattan,Financial District,40.70757,-74.01386,Entire home/apt,321.0,3,4,2019-06-30,4.0,1,65
13761271,Flushing Private Room W/ bathroom W/2 Quee Bed/1FL,65809485,Shirley,Queens,Flushing,40.74988,-73.82884,Private room,60.0,7,82,2019-06-11,2.34,12,152
33197108,Welcome home,48958233,Ana,Manhattan,Gramercy,40.73644,-73.98097,Entire home/apt,215.0,1,1,2019-03-30,0.3,2,188
12590964,"Private room in Charming, Cozy and Sunny Apt",1520629,Pillo,Brooklyn,Clinton Hill,40.68374,-73.96719,Private room,60.0,1,67,2019-06-22,1.85,1,310
657217,Prime location near Central Park !!,3312204,Olga,Manhattan,Upper East Side,40.7779,-73.95246,Private room,79.0,1,347,2019-07-04,4.24,2,247
