ID,Sentiment,Date,Retweet_count,Tweet
1.47E+18,negative,Fri Dec 03 15:31:51 +0000 2021,0,"@Dennysiregar7 Kan tolol...satu sisi dilarang berkerumun alasannya masih PPKM...sisi lain boleh, apa karna cebong piaraan rezim gitu🤭  Rezim tolol ketakutan🤣🤣🤣"
1.47E+18,negative,Fri Dec 03 16:39:59 +0000 2021,0,"ya tuhan knp gue ultahnya juli alias pas awal ppkm yg kaga boleh ke mana2😢 ngiri bgt liat temen2 skrg pada bikin birthday party, meanwhile gue bisa ngerayain ultah tanpa denger kabar duka aja udh seneng bgt waktu itu💔"
1.47E+18,negative,Fri Dec 03 16:43:52 +0000 2021,0,Gigs pertama setelah sekian lama enggak ngegigs karena PPKM darurat. https://t.co/ZgqMvLhNtr
1.47E+18,negative,Fri Dec 03 17:23:58 +0000 2021,0,"@Ronycawang @_Banyoe @_54fitri @StopPlandemit @5dhany5 @KatroJaya @__anomali__ @c1nt4_2l2 @Painkiller819 @Merdekalah123 @luis_vtj @andrebung86 @BuKasunNdeso @Peyek_T3RI @MKrenthil @AntonStefanus_ @amirulyusra @TedHilbert @kucinglucu01 @ftrrii1 @AldoBabeh @seroja_merah @mindlipstick @BangPitung_AJW @hanajuda @1Imsick @Fatoni0Rachman @soetidjam @AminSiregar21 @depopulasi @ctavianiken2 @Tegawati_SP @Aznlova @eko_n9udiarto @almagentia369 @PBIDI @KemenkesRI @fahiraidris @patio9eneral @Kapteng3 @by_blackangel @cybsquad_ @N4T0_ @bd_baskoro @VFathun @irwank2k2 @SastroPedal6 @jokosurono23121 @julid_aja @Wahrun12 Wooowww... Itulah kebodohan dan kebebalan lu, kawan lu dan keluarga lu. Emang lu mau negara ini alami pendemi berkepanjangan. Orang mau kerja terhalang dgn PPKM..?? Itu pemikiran BODOH dan BEBAL. PAHAM LU.   😂😂😂"
1.47E+18,negative,Fri Dec 03 17:32:33 +0000 2021,0,"Enak banget bapak bapak ngomongnya :))  Dari mengeluh mau ppkm diakhiri dengan kalimat “tetep aja yg di hotel mah ngewe, ngewe” bagus"
1.47E+18,negative,Fri Dec 03 17:42:17 +0000 2021,0,"@Ronycawang @_Banyoe @_54fitri @StopPlandemit @5dhany5 @KatroJaya @__anomali__ @c1nt4_2l2 @Painkiller819 @Merdekalah123 @luis_vtj @andrebung86 @BuKasunNdeso @Peyek_T3RI @MKrenthil @AntonStefanus_ @amirulyusra @TedHilbert @kucinglucu01 @ftrrii1 @AldoBabeh @seroja_merah @mindlipstick @BangPitung_AJW @hanajuda @1Imsick @Fatoni0Rachman @soetidjam @AminSiregar21 @depopulasi @ctavianiken2 @Tegawati_SP @Aznlova @eko_n9udiarto @almagentia369 @PBIDI @KemenkesRI @fahiraidris @patio9eneral @Kapteng3 @by_blackangel @cybsquad_ @N4T0_ @bd_baskoro @VFathun @irwank2k2 @SastroPedal6 @jokosurono23121 @julid_aja @Wahrun12 Sekarang gue tanya sama lu, mau sampai kapan negara ini mau alami pendemi, pemberlakuan PPKM, ekonomi stagnan, investasi lambat...?? Kalau lu dan kelompok lu menolak vaksin. Jawab muka bodoh.  😂😂😂"
1.47E+18,positive,Fri Dec 03 22:00:01 +0000 2021,0,"Perhimpunan Hotel dan Restoran Indonesia Kota Cirebon mendukung kebijakan pemberlakuan pembatasan kegiatan masyarakat level 3 pada masa libur Natal dan Tahun Baru mendatang. Namun, PHRI berharap ada kelonggaran. #Nusantara #AdadiKompas @abdullah_fikri  https://t.co/EVLxGde9uG"
1.47E+18,positive,Fri Dec 03 23:00:02 +0000 2021,0,"Mari kita dukung pemerintah untuk mengatur perjalanan luar negeri, menerapkan karantina yang sesuai, dan patuh peraturan Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) selama libur Natal dan Tahun Baru, #TaatProkesLindungiNegeri https://t.co/J0CZElezj0"
1.47E+18,positive,Fri Dec 03 23:30:00 +0000 2021,0,Forum Komunikasi Pimpinan Daerah Surabaya sepakat mendukung penerapan level 3 PPKM serentak kurun 24 Desember 2021 - 2 Januari 2022 dengan melarang kegiatan kerumunan di ruang publik terkait Natal dan Tahun Baru. #Nusantara #AdadiKompas  https://t.co/5j375cnbr4
1.47E+18,negative,Sat Dec 04 00:12:54 +0000 2021,0,@aMrazing enggak pakai tempat beras ko aku di kost biasa beli literan lansung masak makan bareng ma temen2 se kost. soalnya kita kedampak ppkm blm dpet kerja lagi
1.47E+18,positive,Sat Dec 04 00:16:02 +0000 2021,0,@HanifahAndini96 @sadeesfaction @twuicei PPKM serentak bukti keseriusan pemerintah untuk melindungi keselamatan masyarakat
1.47E+18,negative,Sat Dec 04 01:00:05 +0000 2021,1,"@schfess Kemarin ada surat tentang PPKM dan ngga ada libur, kegiatan libur katanya sih diganti sama kegiatan pengembangan apa gitu sama siswa  Semoga aja ada perubahan, gila aja ga ada libur 😭"
1.47E+18,positive,Sat Dec 04 02:30:19 +0000 2021,0,Dukung Muktamar yang menyesuaikan aturan PPKM #TolakProyahudi #GusYahyaAntekZionis  #BahayaLatenAsing #NUAntiYahudi #TolakOligarkiNU #TolakCalonHMI #TolakAntekAsing https://t.co/Srjzf5SVJ1
1.47E+18,positive,Sat Dec 04 02:49:19 +0000 2021,0,Giat kampanye keselamatan prokes COVID-19 dengan pembagian masker kepada pengguna jalan di Wisma Karya dalam rangka PPKM lvl 2 di Kab.Subang https://t.co/64CQppJJMx
1.47E+18,positive,Sat Dec 04 02:49:53 +0000 2021,0,Giat kampanye keselamatan prokes COVID-19 dengan pembagian masker kepada pengguna jalan di Wisma Karya dalam rangka PPKM lvl 2 di Kab.Subang https://t.co/TAArerIDE0
1.47E+18,positive,Sat Dec 04 02:50:34 +0000 2021,0,Giat kampanye keselamatan prokes COVID-19 dengan pembagian masker kepada pengguna jalan di Wisma Karya dalam rangka PPKM lvl 2 di Kab.Subang https://t.co/s1gqjR8kwI
1.47E+18,positive,Sat Dec 04 02:51:05 +0000 2021,0,Giat kampanye keselamatan prokes COVID-19 dengan pembagian masker kepada pengguna jalan di Wisma Karya dalam rangka PPKM lvl 2 di Kab.Subang https://t.co/9AFWsf0aEh
1.47E+18,positive,Sat Dec 04 02:51:52 +0000 2021,0,Giat kampanye keselamatan prokes COVID-19 dengan pembagian masker kepada pengguna jalan di Wisma Karya dalam rangka PPKM lvl 2 di Kab.Subang https://t.co/5kaZy1L0jb
1.47E+18,positive,Sat Dec 04 02:52:40 +0000 2021,0,Giat kampanye keselamatan prokes COVID-19 dengan pembagian masker kepada pengguna jalan di Wisma Karya dalam rangka PPKM lvl 2 di Kab.Subang https://t.co/atExKG0hsD
1.47E+18,negative,Sat Dec 04 03:23:43 +0000 2021,0,Baru mau seneng natal sma tahun baru ehhhh Udah mau PPKM level 3 lagi Wkwkkwkwk Kocak ahhh
1.47E+18,negative,Sat Dec 04 03:36:03 +0000 2021,0,dukung ali main tiap hari biar kalo ppkm ga nyesel ga main
1.47E+18,positive,Sat Dec 04 03:41:11 +0000 2021,0,Ummat peduli NU mendukung Muktamar ke-34 NU diundur menyesuaikan dengan PPKM level 3 dan mencegah penularan Covid-19 #TolakProyahudi #GusYahyaAntekZionis #BahayaLatenAsing #NUAntiYahudi #TolakOligarkiNU #TolakCalonHMI #TolakAntekAsing https://t.co/8CXTlYLbw7
1.47E+18,positive,Sat Dec 04 03:45:36 +0000 2021,0,Giat kampanye keselamatan tertib berlalu lintas dengan penempelan stiker di Jalan perempatan Wisma Karya dalam rangka PPKM lvl 2 di Kab.Subang https://t.co/YVUjY9GKuC
1.47E+18,positive,Sat Dec 04 03:46:53 +0000 2021,0,Giat kampanye keselamatan tertib berlalu lintas dengan penempelan stiker di Jalan perempatan Wisma Karya dalam rangka PPKM lvl 2 di Kab.Subang https://t.co/mhUyGJDPwx
1.47E+18,positive,Sat Dec 04 04:17:51 +0000 2021,0,"Patroli dan penegakan serta edukasi Prokes terus digiatkan di wilayah Tawangsari, untuk mendukung PPKM Level 2 dlm rangka memutus mata rantai penyebaran Covid-19. Percepatan penanggulangan covid 19 merupakan tanggungjawab kita bersama. https://t.co/kxd4MuNSY6"
1.47E+18,negative,Sat Dec 04 04:54:27 +0000 2021,0,@detikcom Ngapain ada PPKM lg pas nataru ya  ? Ini aja org2 lg pda seneng kumpul2 wkwkwkwk
1.47E+18,positive,Sat Dec 04 05:06:33 +0000 2021,0,Dukung PPKM level 3 dan vaksinasi untuk mencapai herd immunity  #Nataru #PPKM https://t.co/88PmikNiZc
1.47E+18,positive,Sat Dec 04 05:54:31 +0000 2021,0,Giat kampanye keselamatan prokes COVID-19 dengan pembagian masker kepada ojek pangkalan di Pangkalan Ojek Pasar Ciasem dalam rangka PPKM lvl 2 di Kab.Subang https://t.co/oDCJ1a6Hxb
1.47E+18,positive,Sat Dec 04 06:05:00 +0000 2021,3,Penanganan dan pengendalian Covid-19 oleh Polri dengan mengoptimalkan posko-posko PPKM hingga di tingkat RT/desa. - Pendisiplinan protokol kesehatan  - Berperan serta mendukung percepatan vaksinasi Covid-19. #PeranAktifPolri Jaga Kondusifitas Negeri https://t.co/wWF9oEMGG6
1.47E+18,positive,Sat Dec 04 06:26:59 +0000 2021,0,@babegalak1 Penanganan dan pengendalian Covid-19 oleh Polri dengan mengoptimalkan posko-posko PPKM hingga di tingkat RT/desa.. Berperan serta mendukung percepatan vaksinasi Covid-19.. #PeranAktifPolri Jaga Kondusifitas Negeri
1.47E+18,negative,Sat Dec 04 06:28:15 +0000 2021,0,"Tiba2 mikir, daripada ngilangin cuti bersama, gimana kalo level ppkm ditingkatin di pekan2 liburan, dan cuti bersamanya tetap ada?"
1.47E+18,positive,Sat Dec 04 06:54:23 +0000 2021,0,Anggota Pos PPKM melaksanakan kegiatan  Dikmas Lantas dan pengarahan pentingnya tetap menerapkan protokol kesehatan kepada warga masyarakat di wilayah pos PPKM Kanigoro Kabupaten Blitar.  ⛔ *Stop Pelanggaran* 🖐 *Stop Kecelakaan* 👨‍👩‍👦‍👦 *Keselamatan Untuk Kemanusiaan* https://t.co/RhFUU8yw7R
1.47E+18,positive,Sat Dec 04 07:15:53 +0000 2021,0,Dukung PPKM Level 3 dan Vaksinasi Untuk Mempercepat Herd Immunity  #Nataru #PPKM #NKRIMajuBerjaya https://t.co/54YDHEN9F1
1.47E+18,positive,Sat Dec 04 07:15:56 +0000 2021,0,Dukung PPKM Level 3 dan Vaksinasi Untuk Mempercepat Herd Immunity  #Nataru #PPKM #NKRIMajuBerjaya https://t.co/gAQ3junRKY
1.47E+18,positive,Sat Dec 04 07:21:43 +0000 2021,0,Donefrid Lalang (Sekretaris PWI Kab. Sukamara) Mendukung kebijakan ppkm dalam rangka penanganan covid-19 di Kalimantan Tengah https://t.co/CMDklhWNwu
1.47E+18,positive,Sat Dec 04 07:27:01 +0000 2021,0,Donefrid Lalang (Sekretaris PWI Kab. Sukamara) Mendukung kebijakan ppkm dalam rangka penanganan covid-19 di Kalimantan Tengah https://t.co/nu9ew9NZap
1.47E+18,positive,Sat Dec 04 08:00:15 +0000 2021,0,"@B0cilSosmed Setuju, PPKM diperpanjang 👍"
1.47E+18,positive,Sat Dec 04 08:11:24 +0000 2021,0,@MrBugs_13 Dukung perpanjangan PPKM
1.47E+18,positive,Sat Dec 04 08:14:50 +0000 2021,0,@rastragama Dukung perpanjangan PPKM
1.47E+18,positive,Sat Dec 04 08:17:19 +0000 2021,0,@blackwidowsback Dukung perpanjangan PPKM
1.47E+18,positive,Sat Dec 04 08:18:47 +0000 2021,0,@karisma_4rio Dukung PPKM utk keselamatan masyarakat
1.47E+18,positive,Sat Dec 04 08:20:32 +0000 2021,0,@NikkeyAyu Kita sama mak kadang pas ppkm aja udh seneng haha
1.47E+18,positive,Sat Dec 04 08:24:16 +0000 2021,0,@Vidi_A05 Dukung PPKM untuk cegah lonjakan kasus covid
1.47E+18,negative,Sat Dec 04 08:29:24 +0000 2021,4458,"RT @TarizSolis: ~ Rekomendasi film pendek di YouTube ~   Siapa tahu ada yang butuh tontonan biar nggak jenuh &amp; stres selama PPKM darurat, i…"
1.47E+18,positive,Sat Dec 04 08:33:22 +0000 2021,19,PPKM dan vaksinasi adalah cara terbaik mencegah gelombang ketiga pandemi covid-19  varian Omicron. PPKM adalah salah satu cara untuk melindungi keselamatan masyarakat dari covid-19 varian Omicron. @jokowi Lawan Pandemi https://t.co/TYpCUhFCzv
1.47E+18,positive,Sat Dec 04 08:36:44 +0000 2021,0,@Bareti0 Dukung PPKM karena sudah tepat 👍👍
1.47E+18,positive,Sat Dec 04 08:39:02 +0000 2021,18,"Menko PMK Muhadjir Effendy menyebutkan PPKM level 3 akan diberlakukan mulai tanggal 24 Desember 2021 - 2 Januari 2022 saat liburan Nataru, di seluruh wilayah Indonesia.  Kita dukung dan sukseskan yukss untuk mencegah gelombang tiga covid varian omicron. https://t.co/MtBCLKbgJM"
1.47E+18,positive,Sat Dec 04 08:42:19 +0000 2021,0,@SakiinaQhiCO_33 Yukk dukung PPKM serentak dan tetap PROKES
1.47E+18,positive,Sat Dec 04 08:43:40 +0000 2021,18,"Upaya Pemerintah lewat PPKM dalam menekan lonjakan kasus covid gelombang dua kemarin terbukti berhasil. Lusa kita dukung kembali penerapan PPKM level 3 saat Nataru, dengan TAAT PROKES dan Mensukseskan Vaksinasi Nasional, biar gelombang tiga covid bisa dicegah . https://t.co/dnObQws46t"
1.47E+18,positive,Sat Dec 04 08:46:48 +0000 2021,19,Kita harus mendukung penuh upaya pemerintah dalam penanganan Pandemi Covid-19 dengan menerapkan PPKM level 3.  Jangan kasih kendor agar seluruh masyarakat untuk segera melakukan vaksinasi demi terwujudnya herd imunity secara Nasional. https://t.co/T7Y8yqw4Xv
1.47E+18,positive,Sat Dec 04 08:46:59 +0000 2021,0,@Penyair_Berdiri @ariestarico2 Yukk dukung PPKM
1.47E+18,positive,Sat Dec 04 08:46:59 +0000 2021,19,RT @forjakeu: Kita harus mendukung penuh upaya pemerintah dalam penanganan Pandemi Covid-19 dengan menerapkan PPKM level 3.  Jangan kasih k…
1.47E+18,positive,Sat Dec 04 08:47:42 +0000 2021,0,@homwrxcker Dukung PPKM
1.47E+18,positive,Sat Dec 04 08:48:37 +0000 2021,19,RT @forjakeu: Kita harus mendukung penuh upaya pemerintah dalam penanganan Pandemi Covid-19 dengan menerapkan PPKM level 3.  Jangan kasih k…
1.47E+18,positive,Sat Dec 04 08:48:52 +0000 2021,19,RT @forjakeu: Kita harus mendukung penuh upaya pemerintah dalam penanganan Pandemi Covid-19 dengan menerapkan PPKM level 3.  Jangan kasih k…
1.47E+18,positive,Sat Dec 04 08:50:00 +0000 2021,0,@SakiinaQhiCO_33 Mari kita dukung PPKM karena terbukti efektif
1.47E+18,positive,Sat Dec 04 08:50:43 +0000 2021,0,@Bareti0 Harus dukung dong PPKM
1.47E+18,positive,Sat Dec 04 08:51:15 +0000 2021,0,@SakiinaQhiCO_33 Dukung PPKM level 3
1.47E+18,positive,Sat Dec 04 08:51:16 +0000 2021,0,"@Rianti_Putri28 Terbukti dengan PPKM, Covid terkendali, Dukung PPKM"
1.47E+18,positive,Sat Dec 04 08:55:41 +0000 2021,19,RT @forjakeu: Kita harus mendukung penuh upaya pemerintah dalam penanganan Pandemi Covid-19 dengan menerapkan PPKM level 3.  Jangan kasih k…
1.47E+18,positive,Sat Dec 04 08:56:50 +0000 2021,0,@Bareti0 Dukung PPKM level 3
1.47E+18,positive,Sat Dec 04 08:56:52 +0000 2021,19,RT @forjakeu: Kita harus mendukung penuh upaya pemerintah dalam penanganan Pandemi Covid-19 dengan menerapkan PPKM level 3.  Jangan kasih k…
1.47E+18,positive,Sat Dec 04 08:57:01 +0000 2021,0,@forjakeu Dukung PPKM
1.47E+18,positive,Sat Dec 04 09:02:09 +0000 2021,0,@Anggita_lung @jokowi Dukung PPKM level 3
1.47E+18,positive,Sat Dec 04 09:03:16 +0000 2021,0,@Anggita_lung @jokowi Dukung PPKM level 3
1.47E+18,positive,Sat Dec 04 09:11:03 +0000 2021,0,@ariestarico2 Dukung PPKM level 3
1.47E+18,positive,Sat Dec 04 09:15:06 +0000 2021,19,RT @forjakeu: Kita harus mendukung penuh upaya pemerintah dalam penanganan Pandemi Covid-19 dengan menerapkan PPKM level 3.  Jangan kasih k…
1.47E+18,positive,Sat Dec 04 09:15:11 +0000 2021,0,@forjakeu Dukung PPKM level 3
1.47E+18,positive,Sat Dec 04 09:17:21 +0000 2021,0,@zafran_gema Dukung perpanjangan PPKM level 3
1.47E+18,positive,Sat Dec 04 09:20:32 +0000 2021,0,@Anggita_lung @jokowi Dukung PPKM
1.47E+18,positive,Sat Dec 04 09:23:11 +0000 2021,0,@Penyair_Berdiri Dukung PPKM
1.47E+18,positive,Sat Dec 04 09:23:24 +0000 2021,19,RT @forjakeu: Kita harus mendukung penuh upaya pemerintah dalam penanganan Pandemi Covid-19 dengan menerapkan PPKM level 3.  Jangan kasih k…
1.47E+18,positive,Sat Dec 04 09:29:44 +0000 2021,0,@chinta_chintata Dukung PPKM level 3
1.47E+18,positive,Sat Dec 04 09:35:46 +0000 2021,0,@p4rwaty_rizky Dukung PPKM level 3
1.47E+18,positive,Sat Dec 04 09:40:17 +0000 2021,0,@Widyarenee_ Dukung PPKM level 3
1.47E+18,positive,Sat Dec 04 09:44:30 +0000 2021,19,RT @forjakeu: Kita harus mendukung penuh upaya pemerintah dalam penanganan Pandemi Covid-19 dengan menerapkan PPKM level 3.  Jangan kasih k…
1.47E+18,positive,Sat Dec 04 09:45:15 +0000 2021,0,@p4rwaty_rizky Dukung PPKM level 3 💪💪
1.47E+18,positive,Sat Dec 04 09:46:43 +0000 2021,21,Bersatu Lawan Covid!!!  Penerapan aturan PPKM Level 3 menjadi kebijakan tepat untuk menghalau Lonjakan Cov19.  Dukung!!! https://t.co/77DAZf3MqG
1.47E+18,positive,Sat Dec 04 09:48:20 +0000 2021,19,RT @forjakeu: Kita harus mendukung penuh upaya pemerintah dalam penanganan Pandemi Covid-19 dengan menerapkan PPKM level 3.  Jangan kasih k…
1.47E+18,positive,Sat Dec 04 09:49:26 +0000 2021,21,RT @Separoh_Kumis: Bersatu Lawan Covid!!!  Penerapan aturan PPKM Level 3 menjadi kebijakan tepat untuk menghalau Lonjakan Cov19.  Dukung!!!…
1.47E+18,positive,Sat Dec 04 09:50:40 +0000 2021,21,RT @Separoh_Kumis: Bersatu Lawan Covid!!!  Penerapan aturan PPKM Level 3 menjadi kebijakan tepat untuk menghalau Lonjakan Cov19.  Dukung!!!…
1.47E+18,positive,Sat Dec 04 09:52:21 +0000 2021,21,RT @Separoh_Kumis: Bersatu Lawan Covid!!!  Penerapan aturan PPKM Level 3 menjadi kebijakan tepat untuk menghalau Lonjakan Cov19.  Dukung!!!…
1.47E+18,negative,Sat Dec 04 09:52:25 +0000 2021,0,"jujur gue masih kesel masa orang natalan masuk sekolah sih?? gada hati jir, seengganya kalo emg mau mencegah penyebaran ya ppkm tapi liburlah jgn malah ga libur😫 ga adil dong...."
1.47E+18,positive,Sat Dec 04 09:53:00 +0000 2021,21,RT @Separoh_Kumis: Bersatu Lawan Covid!!!  Penerapan aturan PPKM Level 3 menjadi kebijakan tepat untuk menghalau Lonjakan Cov19.  Dukung!!!…
1.47E+18,positive,Sat Dec 04 09:54:33 +0000 2021,0,@Separoh_Kumis Dukung PPKM
1.47E+18,positive,Sat Dec 04 09:54:56 +0000 2021,21,RT @Separoh_Kumis: Bersatu Lawan Covid!!!  Penerapan aturan PPKM Level 3 menjadi kebijakan tepat untuk menghalau Lonjakan Cov19.  Dukung!!!…
1.47E+18,positive,Sat Dec 04 09:56:14 +0000 2021,21,RT @Separoh_Kumis: Bersatu Lawan Covid!!!  Penerapan aturan PPKM Level 3 menjadi kebijakan tepat untuk menghalau Lonjakan Cov19.  Dukung!!!…
1.47E+18,positive,Sat Dec 04 09:57:42 +0000 2021,21,RT @Separoh_Kumis: Bersatu Lawan Covid!!!  Penerapan aturan PPKM Level 3 menjadi kebijakan tepat untuk menghalau Lonjakan Cov19.  Dukung!!!…
1.47E+18,positive,Sat Dec 04 10:00:52 +0000 2021,0,@Separoh_Kumis Dukung PPKM level 3
1.47E+18,positive,Sat Dec 04 10:01:47 +0000 2021,21,RT @Separoh_Kumis: Bersatu Lawan Covid!!!  Penerapan aturan PPKM Level 3 menjadi kebijakan tepat untuk menghalau Lonjakan Cov19.  Dukung!!!…
1.47E+18,positive,Sat Dec 04 10:02:15 +0000 2021,21,RT @Separoh_Kumis: Bersatu Lawan Covid!!!  Penerapan aturan PPKM Level 3 menjadi kebijakan tepat untuk menghalau Lonjakan Cov19.  Dukung!!!…
1.47E+18,positive,Sat Dec 04 10:02:49 +0000 2021,21,RT @Separoh_Kumis: Bersatu Lawan Covid!!!  Penerapan aturan PPKM Level 3 menjadi kebijakan tepat untuk menghalau Lonjakan Cov19.  Dukung!!!…
1.47E+18,positive,Sat Dec 04 10:06:36 +0000 2021,21,RT @Separoh_Kumis: Bersatu Lawan Covid!!!  Penerapan aturan PPKM Level 3 menjadi kebijakan tepat untuk menghalau Lonjakan Cov19.  Dukung!!!…
1.47E+18,positive,Sat Dec 04 10:07:05 +0000 2021,21,RT @Separoh_Kumis: Bersatu Lawan Covid!!!  Penerapan aturan PPKM Level 3 menjadi kebijakan tepat untuk menghalau Lonjakan Cov19.  Dukung!!!…
1.47E+18,positive,Sat Dec 04 10:07:38 +0000 2021,21,RT @Separoh_Kumis: Bersatu Lawan Covid!!!  Penerapan aturan PPKM Level 3 menjadi kebijakan tepat untuk menghalau Lonjakan Cov19.  Dukung!!!…
1.47E+18,negative,Sat Dec 04 10:09:37 +0000 2021,0,"@wonyoungjakbar @ankylosaurse ya ada bagusnya si gak deket"" , lagi ppkm kak"
1.47E+18,positive,Sat Dec 04 10:10:06 +0000 2021,21,RT @Separoh_Kumis: Bersatu Lawan Covid!!!  Penerapan aturan PPKM Level 3 menjadi kebijakan tepat untuk menghalau Lonjakan Cov19.  Dukung!!!…
1.47E+18,negative,Sat Dec 04 10:11:41 +0000 2021,0,@bagusnprmna @nuicemedia setahu saya pendakian masih tutup sejak ppkm kemarin
1.47E+18,positive,Sat Dec 04 10:12:02 +0000 2021,0,@p4rwaty_rizky Dukung PPKM
1.47E+18,positive,Sat Dec 04 10:13:01 +0000 2021,19,RT @forjakeu: Kita harus mendukung penuh upaya pemerintah dalam penanganan Pandemi Covid-19 dengan menerapkan PPKM level 3.  Jangan kasih k…
1.47E+18,positive,Sat Dec 04 10:21:56 +0000 2021,19,RT @forjakeu: Kita harus mendukung penuh upaya pemerintah dalam penanganan Pandemi Covid-19 dengan menerapkan PPKM level 3.  Jangan kasih k…
1.47E+18,positive,Sat Dec 04 10:49:05 +0000 2021,19,RT @forjakeu: Kita harus mendukung penuh upaya pemerintah dalam penanganan Pandemi Covid-19 dengan menerapkan PPKM level 3.  Jangan kasih k…
1.47E+18,positive,Sat Dec 04 11:00:44 +0000 2021,21,RT @Separoh_Kumis: Bersatu Lawan Covid!!!  Penerapan aturan PPKM Level 3 menjadi kebijakan tepat untuk menghalau Lonjakan Cov19.  Dukung!!!…
1.47E+18,positive,Sat Dec 04 11:22:08 +0000 2021,21,RT @Separoh_Kumis: Bersatu Lawan Covid!!!  Penerapan aturan PPKM Level 3 menjadi kebijakan tepat untuk menghalau Lonjakan Cov19.  Dukung!!!…
1.47E+18,positive,Sat Dec 04 11:54:37 +0000 2021,21,RT @Separoh_Kumis: Bersatu Lawan Covid!!!  Penerapan aturan PPKM Level 3 menjadi kebijakan tepat untuk menghalau Lonjakan Cov19.  Dukung!!!…
1.47E+18,positive,Sat Dec 04 11:59:04 +0000 2021,19,RT @forjakeu: Kita harus mendukung penuh upaya pemerintah dalam penanganan Pandemi Covid-19 dengan menerapkan PPKM level 3.  Jangan kasih k…
1.47E+18,negative,Sat Dec 04 12:15:26 +0000 2021,0,Pemerintah mo kasih saran dong kalo mau ppkm nggausah di umumin jauh hari soalnya jadi sama aja pada meliburkan diri sebelum ppkm kan sama aja ya nggak ? Liburannya sebelum ppkm :(((((
1.47E+18,positive,Sat Dec 04 12:44:10 +0000 2021,0,@kamubiruu bagus patuhi ppkm ya
1.47E+18,positive,Sat Dec 04 12:58:18 +0000 2021,19,RT @forjakeu: Kita harus mendukung penuh upaya pemerintah dalam penanganan Pandemi Covid-19 dengan menerapkan PPKM level 3.  Jangan kasih k…
1.47E+18,positive,Sat Dec 04 13:13:20 +0000 2021,0,Mari dukung PPKM level 3 dan Vaksinasi untuk segera mencapai Herd Immunity https://t.co/tVAA2PQcKr
1.47E+18,positive,Sat Dec 04 13:28:50 +0000 2021,0,@forjakeu Dukung PPKM demi keselamatan bersama.
1.47E+18,negative,Sat Dec 04 13:35:31 +0000 2021,0,@IndoCringe_ Ppkm lvl 3 tolol
1.47E+18,negative,Sat Dec 04 15:09:24 +0000 2021,0,@jsmaulida @alexjourneyID Bener2 grgr ppkm akhir tahun🥲 Mana cuaca lagi bagus2nya juga dsana Je
1.47E+18,positive,Sat Dec 04 23:27:38 +0000 2021,0,Hindari PPKM dan Maksimalkan Persiapan Panitia Muktamar 34 Dukung Pelaksanaan Mundur Ke Januari #GusYahyaAntekZionis #BahayaLatenAsing #NUAntiYahudi #TolakOligarkiNU #TolakCalonHMI #TolakAntekAsing https://t.co/W2ElKCFUGT
1.47E+18,positive,Sun Dec 05 00:59:55 +0000 2021,18,MARI KITA IKUT MENDUKUNG KEBIJAKAN PPKM LEVEL 3 DAN VAKSINASI UNTUK MENCEGAH LONJAKAN GELOMBANG KETIGA SAAT NATAL DAN TAHUN BARU....  KEBIJAKAN PPKM LEVEL TIGA UTK MEMINIMALISIR TERJADINYA LONJAKAN COPID-19... https://t.co/77NloKpbfp
1.47E+18,positive,Sun Dec 05 00:59:57 +0000 2021,18,MENDUKUNG PPKM LEVEL TIGA SERTA MENDORONG UNTUK SUKSESNYA VAKSINASI DEMI TERWUJUDNYA DENGAN SEGERA HERD IMMUNITY...  OPTIMIS INDONESIA TERHINDAR DARI GELOMBANG KETIGA DAN VARIAN BARU OMICRON...  INGAT TETAP DISIPLIN PROKES 📌📌 https://t.co/JUxxIPNlwt
1.47E+18,positive,Sun Dec 05 01:00:39 +0000 2021,18,Cara terbaik mencegah covid-19 gelombang ketiga dari penyebaran varian baru Omicron adalah dengan mempercepat vaksinasi dan mendukung PPKM level 3 untuk melindungi masyarakat. Dan membentuk HERD IMMUNITY. @jokowi Lawan Pandemi https://t.co/LaMj044B4H
1.47E+18,positive,Sun Dec 05 01:02:54 +0000 2021,18,Kita harus mendukung penuh upaya pemerintah dalam penanganan Pandemi Covid-19 dengan menerapkan PPKM level 3.  Jangan kasih kendor agar seluruh masyarakat untuk segera melakukan vaksinasi demi terwujudnya herd imunity secara Nasional. https://t.co/mG8O9YWAdg
1.47E+18,positive,Sun Dec 05 01:02:54 +0000 2021,18,RT @SakiinaQhiCO_33: MARI KITA IKUT MENDUKUNG KEBIJAKAN PPKM LEVEL 3 DAN VAKSINASI UNTUK MENCEGAH LONJAKAN GELOMBANG KETIGA SAAT NATAL DAN…
1.47E+18,positive,Sun Dec 05 01:02:59 +0000 2021,18,RT @SakiinaQhiCO_33: MENDUKUNG PPKM LEVEL TIGA SERTA MENDORONG UNTUK SUKSESNYA VAKSINASI DEMI TERWUJUDNYA DENGAN SEGERA HERD IMMUNITY...  O…
1.47E+18,positive,Sun Dec 05 01:05:11 +0000 2021,0,@Bareti0 Dukung PPKM dan tetap prokes
